Image_Name	Image_Mid_Time	Exposure_Duration	Filter_Wheel1	Filter_Wheel2	Gain_Mode_ID	Instrument_Mode_ID	Data_Conversion_Type	Inst_Cmprs_Type	Ring_Subspacecraft_Latitude	Observation_ID
W1624716454_1	2009177132553859	30	CL1	CL2	29 ELECTRONS PER DN	SUM2	TABLE	LOSSY	40.75897	IOSIC_113RI_EQLBN001_SI
W1624720586_1	2009177143445830	30	CL1	CL2	29 ELECTRONS PER DN	SUM2	TABLE	LOSSY	41.665613	IOSIC_113RI_EQLBN001_SI
W1624721194_1	2009177144453825	30	CL1	CL2	95 ELECTRONS PER DN	SUM2	TABLE	LOSSY	41.793431	IOSIC_113RI_EQLBN001_SI
W1624722898_1	2009177151317813	30	CL1	CL2	95 ELECTRONS PER DN	SUM2	TABLE	LOSSY	42.144291	IOSIC_113RI_EQLBN001_SI
W1624723502_1	2009177152321809	30	CL1	CL2	29 ELECTRONS PER DN	SUM2	TABLE	LOSSY	42.266094	IOSIC_113RI_EQLBN001_SI
W1624724110_1	2009177153329805	30	CL1	CL2	29 ELECTRONS PER DN	SUM2	TABLE	LOSSY	42.387371	IOSIC_113RI_EQLBN001_SI
W1624724718_1	2009177154337800	30	CL1	CL2	29 ELECTRONS PER DN	SUM2	TABLE	LOSSY	42.507324	IOSIC_113RI_EQLBN001_SI
W1624725326_1	2009177155345796	30	CL1	CL2	29 ELECTRONS PER DN	SUM2	TABLE	LOSSY	42.625968	IOSIC_113RI_EQLBN001_SI
W1624725934_1	2009177160353757	100	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSY	42.743308	IOSIC_113RI_EQLBN001_SI
N1624728470_1	2009177164609054	1500	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	43.218888	ISS_113RI_MNRNGSHAD009_PRIME
N1624728811_1	2009177165150036	1500	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	43.281267	ISS_113RI_MNRNGSHAD009_PRIME
N1624729156_1	2009177165735034	1500	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	43.343928	ISS_113RI_MNRNGSHAD009_PRIME
N1624729501_1	2009177170320031	1500	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	43.406198	ISS_113RI_MNRNGSHAD009_PRIME
N1624730210_1	2009177171509192	1200	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	43.532977	ISS_113RI_MNRNGSHAD009_PRIME
N1624730380_1	2009177171759175	1200	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	43.563123	ISS_113RI_MNRNGSHAD009_PRIME
N1624730554_1	2009177172053174	1200	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	43.593885	ISS_113RI_MNRNGSHAD009_PRIME
N1624730728_1	2009177172347173	1200	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	43.624549	ISS_113RI_MNRNGSHAD009_PRIME
N1624730902_1	2009177172641021	1500	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	43.655091	ISS_113RI_MNRNGSHAD009_PRIME
N1624731076_1	2009177172934870	1800	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	43.685535	ISS_113RI_MNRNGSHAD009_PRIME
N1624731250_1	2009177173229019	1500	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	43.715936	ISS_113RI_MNRNGSHAD009_PRIME
N1624731424_1	2009177173523018	1500	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	43.746214	ISS_113RI_MNRNGSHAD009_PRIME
N1624731598_1	2009177173817016	1500	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	43.776396	ISS_113RI_MNRNGSHAD009_PRIME
N1624731781_1	2009177174120015	1500	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	43.808036	ISS_113RI_MNRNGSHAD009_PRIME
W1624731781_1	2009177174120705	120	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	43.808155	ISS_113RI_MNRNGSHAD009_PRIME
N1624731946_1	2009177174405014	1500	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	43.836474	ISS_113RI_MNRNGSHAD009_PRIME
N1624732120_1	2009177174659013	1500	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	43.86637	ISS_113RI_MNRNGSHAD009_PRIME
N1624732294_1	2009177174953011	1500	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	43.896171	ISS_113RI_MNRNGSHAD009_PRIME
N1624732468_1	2009177175247010	1500	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	43.925878	ISS_113RI_MNRNGSHAD009_PRIME
N1624732642_1	2009177175541009	1500	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	43.95549	ISS_113RI_MNRNGSHAD009_PRIME
N1624732816_1	2009177175835008	1500	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	43.985009	ISS_113RI_MNRNGSHAD009_PRIME
N1624732990_1	2009177180129007	1500	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	44.014434	ISS_113RI_MNRNGSHAD009_PRIME
N1624733164_1	2009177180422755	2000	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	44.043723	ISS_113RI_MNRNGSHAD009_PRIME
N1624733345_1	2009177180723154	3200	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	44.074034	ISS_113RI_MNRNGSHAD009_PRIME
N1624733524_1	2009177181022153	3200	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	44.104012	ISS_113RI_MNRNGSHAD009_PRIME
W1624733524_1	2009177181023693	120	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	44.10427	ISS_113RI_MNRNGSHAD009_PRIME
N1624733693_1	2009177181311452	2600	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	44.132276	ISS_113RI_MNRNGSHAD009_PRIME
N1624733860_1	2009177181558750	2000	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	44.160119	ISS_113RI_MNRNGSHAD009_PRIME
N1624734034_1	2009177181852749	2000	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	44.188987	ISS_113RI_MNRNGSHAD009_PRIME
N1624734208_1	2009177182146748	2000	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	44.217762	ISS_113RI_MNRNGSHAD009_PRIME
N1624734382_1	2009177182440747	2000	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	44.246448	ISS_113RI_MNRNGSHAD009_PRIME
N1624734556_1	2009177182734745	2000	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	44.27504	ISS_113RI_MNRNGSHAD009_PRIME
N1624734730_1	2009177183028744	2000	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	44.303542	ISS_113RI_MNRNGSHAD009_PRIME
N1624734904_1	2009177183322743	2000	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	44.331954	ISS_113RI_MNRNGSHAD009_PRIME
N1624735078_1	2009177183616842	1800	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	44.360291	ISS_113RI_MNRNGSHAD009_PRIME
N1624735253_1	2009177183911840	1800	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	44.388683	ISS_113RI_MNRNGSHAD009_PRIME
W1624735253_1	2009177183912665	150	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	44.388817	ISS_113RI_MNRNGSHAD009_PRIME
N1624735426_1	2009177184204839	1800	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	44.416661	ISS_113RI_MNRNGSHAD009_PRIME
N1624735600_1	2009177184458838	1800	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	44.444712	ISS_113RI_MNRNGSHAD009_PRIME
N1624735774_1	2009177184752837	1800	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	44.472672	ISS_113RI_MNRNGSHAD009_PRIME
N1624735948_1	2009177185046836	1800	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	44.500544	ISS_113RI_MNRNGSHAD009_PRIME
W1624819985_1	2009178181124114	50	CL1	CL2	29 ELECTRONS PER DN	SUM2	TABLE	LOSSY	50.926137	IOSIC_113RI_VTMPN60MP001_SI
W1624820595_1	2009178182134105	60	CL1	CL2	95 ELECTRONS PER DN	SUM2	TABLE	LOSSY	50.938943	IOSIC_113RI_VTMPN60MP001_SI
W1624821209_1	2009178183148100	60	CL1	CL2	95 ELECTRONS PER DN	SUM2	TABLE	LOSSY	50.951597	IOSIC_113RI_VTMPN60MP001_SI
W1624822562_1	2009178185421091	60	CL1	CL2	95 ELECTRONS PER DN	SUM2	TABLE	LOSSY	50.978466	IOSIC_113RI_VTMPN60MP001_SI
W1624823049_1	2009178190228087	60	CL1	CL2	95 ELECTRONS PER DN	SUM2	TABLE	LOSSY	50.987747	IOSIC_113RI_VTMPN60MP001_SI
W1624823540_1	2009178191039084	60	CL1	CL2	29 ELECTRONS PER DN	SUM2	TABLE	LOSSY	50.996912	IOSIC_113RI_VTMPN60MP001_SI
W1624824031_1	2009178191850080	60	CL1	CL2	29 ELECTRONS PER DN	SUM2	TABLE	LOSSY	51.005885	IOSIC_113RI_VTMPN60MP001_SI
W1624825385_1	2009178194124071	60	CL1	CL2	29 ELECTRONS PER DN	SUM2	TABLE	LOSSY	51.029644	IOSIC_113RI_VTMPN60MP001_SI
W1624825995_1	2009178195134066	60	CL1	CL2	29 ELECTRONS PER DN	SUM2	TABLE	LOSSY	51.039883	IOSIC_113RI_VTMPN60MP001_SI
W1624826609_1	2009178200148062	60	CL1	CL2	95 ELECTRONS PER DN	SUM2	TABLE	LOSSY	51.0499	IOSIC_113RI_VTMPN60MP001_SI
W1624827962_1	2009178202421047	70	CL1	CL2	95 ELECTRONS PER DN	SUM2	TABLE	LOSSY	51.070959	IOSIC_113RI_VTMPN60MP001_SI
W1624828449_1	2009178203228039	80	CL1	CL2	95 ELECTRONS PER DN	SUM2	TABLE	LOSSY	51.078204	IOSIC_113RI_VTMPN60MP001_SI
W1624828940_1	2009178204039035	80	CL1	CL2	29 ELECTRONS PER DN	SUM2	TABLE	LOSSY	51.085328	IOSIC_113RI_VTMPN60MP001_SI
W1624829431_1	2009178204850032	80	CL1	CL2	29 ELECTRONS PER DN	SUM2	TABLE	LOSSY	51.092203	IOSIC_113RI_VTMPN60MP001_SI
W1624830785_1	2009178211124022	80	CL1	CL2	29 ELECTRONS PER DN	SUM2	TABLE	LOSSY	51.11052	IOSIC_113RI_VTMPN60MP001_SI
W1624831395_1	2009178212134018	80	CL1	CL2	95 ELECTRONS PER DN	SUM2	TABLE	LOSSY	51.118308	IOSIC_113RI_VTMPN60MP001_SI
W1624832009_1	2009178213148014	80	CL1	CL2	95 ELECTRONS PER DN	SUM2	TABLE	LOSSY	51.125879	IOSIC_113RI_VTMPN60MP001_SI
W1624833590_1	2009178215809012	60	CL1	CL2	29 ELECTRONS PER DN	SUM2	TABLE	LOSSY	51.144149	IOSIC_113RI_VTMPN60MP001_SI
W1624834125_1	2009178220704014	50	CL1	CL2	29 ELECTRONS PER DN	SUM2	TABLE	LOSSY	51.149939	IOSIC_113RI_VTMPN60MP001_SI
W1624834664_1	2009178221603010	50	CL1	CL2	29 ELECTRONS PER DN	SUM2	TABLE	LOSSY	51.155572	IOSIC_113RI_VTMPN60MP001_SI
W1624835203_1	2009178222501941	180	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSY	51.161007	IOSIC_113RI_VTMPN60MP001_SI
W1624836470_1	2009178224608932	180	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSY	51.173013	IOSIC_113RI_VTMPN60MP001_SI
W1624836945_1	2009178225403994	50	CL1	CL2	29 ELECTRONS PER DN	SUM2	TABLE	LOSSY	51.177238	IOSIC_113RI_VTMPN60MP001_SI
W1624837424_1	2009178230202990	50	CL1	CL2	29 ELECTRONS PER DN	SUM2	TABLE	LOSSY	51.181347	IOSIC_113RI_VTMPN60MP001_SI
W1624837903_1	2009178231001977	70	CL1	CL2	29 ELECTRONS PER DN	SUM2	TABLE	LOSSY	51.185306	IOSIC_113RI_VTMPN60MP001_SI
W1624839320_1	2009178233338872	260	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSY	51.196145	IOSIC_113RI_VTMPN60MP001_SI
W1624840005_1	2009178234503962	70	CL1	CL2	29 ELECTRONS PER DN	SUM2	TABLE	LOSSY	51.200922	IOSIC_113RI_VTMPN60MP001_SI
W1624840694_1	2009178235632862	260	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSY	51.205428	IOSIC_113RI_VTMPN60MP001_SI
N1624878914_1	2009179103258736	68000	CL1	UV3	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	51.059622	ISS_113TI_M90R3CLD179_PRIME
N1624878962_1	2009179103417340	6800	BL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	51.05865	ISS_113TI_M90R3CLD179_PRIME
N1624878995_1	2009179103453248	1000	CL1	GRN	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	51.058205	ISS_113TI_M90R3CLD179_PRIME
N1624879028_1	2009179103526407	680	RED	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	51.057794	ISS_113TI_M90R3CLD179_PRIME
N1624879068_1	2009179103604451	4600	CL1	CB1	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	51.057321	ISS_113TI_M90R3CLD179_PRIME
N1624879140_1	2009179103707754	22000	CL1	MT1	95 ELECTRONS PER DN	SUM2	12BIT	LOSSLESS	51.056533	ISS_113TI_M90R3CLD179_PRIME
N1624879172_1	2009179103746658	8200	CL1	CB2	95 ELECTRONS PER DN	SUM2	TABLE	LOSSLESS	51.056049	ISS_113TI_M90R3CLD179_PRIME
N1624879228_1	2009179103833765	26000	CL1	MT2	95 ELECTRONS PER DN	SUM2	TABLE	LOSSLESS	51.055461	ISS_113TI_M90R3CLD179_PRIME
N1624879332_1	2009179104002769	56000	CL1	CB3	29 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	51.054348	ISS_113TI_M90R3CLD179_PRIME
N1624879474_1	2009179104224768	56000	CL1	CB3	29 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	51.052567	ISS_113TI_M90R3CLD179_PRIME
N1624879616_1	2009179104446767	56000	CL1	CB3	29 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	51.050778	ISS_113TI_M90R3CLD179_PRIME
N1624879758_1	2009179104702766	68000	CL1	MT3	29 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	51.049058	ISS_113TI_M90R3CLD179_PRIME
N1624882281_1	2009179112939372	680	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	51.01546	ISS_113OT_SATELLORB006_PRIME
N1624882324_1	2009179113022637	120	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	51.014871	ISS_113OT_SATELLORB006_PRIME
W1624882324_1	2009179113022647	100	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	51.014872	ISS_113OT_SATELLORB006_PRIME
N1624882551_1	2009179113409371	680	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	51.011775	ISS_113OT_SATELLORB006_PRIME
N1624882594_1	2009179113452635	120	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	51.011182	ISS_113OT_SATELLORB006_PRIME
W1624882594_1	2009179113452645	100	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	51.011182	ISS_113OT_SATELLORB006_PRIME
N1624882851_1	2009179113909368	680	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	51.007649	ISS_113OT_SATELLORB006_PRIME
N1624882894_1	2009179113952633	120	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	51.007051	ISS_113OT_SATELLORB006_PRIME
W1624882894_1	2009179113952643	100	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	51.007051	ISS_113OT_SATELLORB006_PRIME
N1624883121_1	2009179114339367	680	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	51.003908	ISS_113OT_SATELLORB006_PRIME
N1624883164_1	2009179114422631	120	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	51.003306	ISS_113OT_SATELLORB006_PRIME
W1624883164_1	2009179114422641	100	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	51.003252	ISS_113OT_SATELLORB006_PRIME
N1624883466_1	2009179114924364	680	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	50.99909	ISS_113OT_SATELLORB006_PRIME
N1624883509_1	2009179115007628	120	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	50.998483	ISS_113OT_SATELLORB006_PRIME
W1624883509_1	2009179115007638	100	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	50.998483	ISS_113OT_SATELLORB006_PRIME
N1624894914_1	2009179150011023	3200	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	50.816583	ISS_113RI_MNRNGSHAD011_PRIME
N1624895169_1	2009179150426005	3200	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	50.812043	ISS_113RI_MNRNGSHAD011_PRIME
N1624895424_1	2009179150841004	3200	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	50.807482	ISS_113RI_MNRNGSHAD011_PRIME
N1624895679_1	2009179151256002	3200	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	50.802902	ISS_113RI_MNRNGSHAD011_PRIME
N1624895939_1	2009179151716000	3200	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	50.798211	ISS_113RI_MNRNGSHAD011_PRIME
W1624895939_1	2009179151717440	320	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	50.798184	ISS_113RI_MNRNGSHAD011_PRIME
N1624896189_1	2009179152125998	3200	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	50.793682	ISS_113RI_MNRNGSHAD011_PRIME
N1624896444_1	2009179152540996	3200	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	50.789044	ISS_113RI_MNRNGSHAD011_PRIME
N1624896699_1	2009179152955995	3200	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	50.784386	ISS_113RI_MNRNGSHAD011_PRIME
N1624896954_1	2009179153410993	3200	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	50.779708	ISS_113RI_MNRNGSHAD011_PRIME
N1624897214_1	2009179153830991	3200	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	50.77492	ISS_113RI_MNRNGSHAD011_PRIME
W1624897214_1	2009179153832431	320	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	50.774893	ISS_113RI_MNRNGSHAD011_PRIME
N1624897464_1	2009179154240989	3200	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	50.770296	ISS_113RI_MNRNGSHAD011_PRIME
N1624897719_1	2009179154655987	3200	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	50.765562	ISS_113RI_MNRNGSHAD011_PRIME
N1624897974_1	2009179155110985	3200	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	50.760807	ISS_113RI_MNRNGSHAD011_PRIME
N1624898229_1	2009179155525984	3200	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	50.756035	ISS_113RI_MNRNGSHAD011_PRIME
N1624898489_1	2009179155945982	3200	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	50.75115	ISS_113RI_MNRNGSHAD011_PRIME
W1624898489_1	2009179155947422	320	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	50.751122	ISS_113RI_MNRNGSHAD011_PRIME
N1624898739_1	2009179160355980	3200	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	50.746434	ISS_113RI_MNRNGSHAD011_PRIME
N1624898994_1	2009179160810978	3200	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	50.741604	ISS_113RI_MNRNGSHAD011_PRIME
N1624899249_1	2009179161225976	3200	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	50.736757	ISS_113RI_MNRNGSHAD011_PRIME
N1624899504_1	2009179161640975	3200	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	50.73189	ISS_113RI_MNRNGSHAD011_PRIME
N1624899764_1	2009179162100973	3200	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	50.726909	ISS_113RI_MNRNGSHAD011_PRIME
W1624899764_1	2009179162102413	320	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	50.726882	ISS_113RI_MNRNGSHAD011_PRIME
N1624900314_1	2009179163011284	2600	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	50.716302	ISS_113RI_MNRNGSHAD011_PRIME
N1624900494_1	2009179163311268	2600	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	50.712816	ISS_113RI_MNRNGSHAD011_PRIME
N1624900674_1	2009179163611266	2600	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	50.709319	ISS_113RI_MNRNGSHAD011_PRIME
N1624900854_1	2009179163911265	2600	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	50.705813	ISS_113RI_MNRNGSHAD011_PRIME
N1624901034_1	2009179164211264	2600	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	50.702298	ISS_113RI_MNRNGSHAD011_PRIME
N1624901219_1	2009179164516262	2600	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	50.698676	ISS_113RI_MNRNGSHAD011_PRIME
W1624901219_1	2009179164517402	320	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	50.698653	ISS_113RI_MNRNGSHAD011_PRIME
N1624901394_1	2009179164811261	2600	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	50.695241	ISS_113RI_MNRNGSHAD011_PRIME
N1624901574_1	2009179165111260	2600	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	50.691698	ISS_113RI_MNRNGSHAD011_PRIME
N1624901754_1	2009179165411259	2600	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	50.688147	ISS_113RI_MNRNGSHAD011_PRIME
N1624901934_1	2009179165711257	2600	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	50.684586	ISS_113RI_MNRNGSHAD011_PRIME
N1624902114_1	2009179170011256	2600	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	50.681018	ISS_113RI_MNRNGSHAD011_PRIME
N1624902294_1	2009179170311255	2600	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	50.67744	ISS_113RI_MNRNGSHAD011_PRIME
N1624902474_1	2009179170611254	2600	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	50.673852	ISS_113RI_MNRNGSHAD011_PRIME
N1624902659_1	2009179170916252	2600	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	50.670157	ISS_113RI_MNRNGSHAD011_PRIME
W1624902659_1	2009179170917392	320	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	50.670134	ISS_113RI_MNRNGSHAD011_PRIME
N1624902834_1	2009179171211251	2600	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	50.666652	ISS_113RI_MNRNGSHAD011_PRIME
N1624903014_1	2009179171511250	2600	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	50.663037	ISS_113RI_MNRNGSHAD011_PRIME
N1624903194_1	2009179171811248	2600	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	50.659415	ISS_113RI_MNRNGSHAD011_PRIME
N1624903374_1	2009179172111247	2600	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	50.655784	ISS_113RI_MNRNGSHAD011_PRIME
N1624903554_1	2009179172411246	2600	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	50.652144	ISS_113RI_MNRNGSHAD011_PRIME
N1624903734_1	2009179172711245	2600	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	50.648495	ISS_113RI_MNRNGSHAD011_PRIME
W1624904211_1	2009179173509397	320	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	50.638759	ISS_113RI_MNRNGSHAD011_PRIME
W1624904330_1	2009179173708380	320	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	50.636326	ISS_113RI_MNRNGSHAD011_PRIME
W1624904453_1	2009179173911379	320	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	50.633809	ISS_113RI_MNRNGSHAD011_PRIME
W1624904576_1	2009179174114379	320	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	50.631286	ISS_113RI_MNRNGSHAD011_PRIME
W1624904699_1	2009179174317378	320	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	50.62876	ISS_113RI_MNRNGSHAD011_PRIME
W1624904822_1	2009179174520377	320	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	50.62623	ISS_113RI_MNRNGSHAD011_PRIME
W1624904945_1	2009179174723376	320	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	50.623694	ISS_113RI_MNRNGSHAD011_PRIME
W1624905068_1	2009179174926375	320	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	50.621157	ISS_113RI_MNRNGSHAD011_PRIME
W1624905191_1	2009179175129374	320	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	50.618614	ISS_113RI_MNRNGSHAD011_PRIME
W1624905314_1	2009179175332373	320	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	50.616067	ISS_113RI_MNRNGSHAD011_PRIME
W1624905437_1	2009179175535372	320	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	50.613517	ISS_113RI_MNRNGSHAD011_PRIME
W1624905560_1	2009179175738372	320	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	50.610962	ISS_113RI_MNRNGSHAD011_PRIME
W1624905683_1	2009179175941371	320	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	50.608403	ISS_113RI_MNRNGSHAD011_PRIME
